sample,datetime,wtemp_a_1,wtrhgt__2,wtrhgt__3,formatted_datetime
209,19/06/2021 03:40:00,4.2,83,83,6/19/21 3:40
210,19/06/2021 03:50:00,4.2,82,82,6/19/21 3:50
211,19/06/2021 04:00:00,4.2,81,82,6/19/21 4:00
212,19/06/2021 04:10:00,4.2,81,83,6/19/21 4:10
213,19/06/2021 04:20:00,4.2,83,83,6/19/21 4:20
214,19/06/2021 04:30:00,4.2,84,83,6/19/21 4:30
215,19/06/2021 04:40:00,4.2,82,83,6/19/21 4:40
216,19/06/2021 04:50:00,4.2,85,83,6/19/21 4:50
217,19/06/2021 05:00:00,4.2,80,82,6/19/21 5:00
218,19/06/2021 05:10:00,4.2,83,82,6/19/21 5:10
219,19/06/2021 05:20:00,4.2,81,82,6/19/21 5:20
220,19/06/2021 05:30:00,4.2,84,83,6/19/21 5:30
221,19/06/2021 05:40:00,4.2,81,83,6/19/21 5:40
222,19/06/2021 05:50:00,4.2,82,82,6/19/21 5:50
223,19/06/2021 06:00:00,4.2,82,82,6/19/21 6:00
224,19/06/2021 06:10:00,4.2,83,82,6/19/21 6:10
225,19/06/2021 06:20:00,4.3,82,82,6/19/21 6:20
226,19/06/2021 06:30:00,4.3,82,82,6/19/21 6:30
227,19/06/2021 06:40:00,4.3,82,82,6/19/21 6:40
228,19/06/2021 06:50:00,4.3,82,82,6/19/21 6:50
229,19/06/2021 07:00:00,4.3,83,83,6/19/21 7:00
230,19/06/2021 07:10:00,4.4,83,82,6/19/21 7:10
231,19/06/2021 07:20:00,4.4,83,83,6/19/21 7:20
232,19/06/2021 07:30:00,4.5,83,83,6/19/21 7:30
233,19/06/2021 07:40:00,4.5,83,82,6/19/21 7:40
234,19/06/2021 07:50:00,4.5,83,82,6/19/21 7:50
235,19/06/2021 08:00:00,4.5,80,82,6/19/21 8:00
236,19/06/2021 08:10:00,4.6,85,83,6/19/21 8:10
237,19/06/2021 08:20:00,4.6,84,82,6/19/21 8:20
238,19/06/2021 08:30:00,4.6,81,82,6/19/21 8:30
239,19/06/2021 08:40:00,4.6,84,82,6/19/21 8:40
240,19/06/2021 08:50:00,4.7,84,82,6/19/21 8:50
241,19/06/2021 09:00:00,4.7,80,82,6/19/21 9:00
242,19/06/2021 09:10:00,4.8,81,82,6/19/21 9:10
243,19/06/2021 09:20:00,4.9,82,83,6/19/21 9:20
244,19/06/2021 09:30:00,4.9,80,82,6/19/21 9:30
245,19/06/2021 09:40:00,5,82,82,6/19/21 9:40
246,19/06/2021 09:50:00,5.1,82,82,6/19/21 9:50
247,19/06/2021 10:00:00,5.2,83,82,6/19/21 10:00
248,19/06/2021 10:10:00,5.3,79,82,6/19/21 10:10
249,19/06/2021 10:20:00,5.4,81,81,6/19/21 10:20
250,19/06/2021 10:30:00,5.5,82,81,6/19/21 10:30
251,19/06/2021 10:40:00,5.6,82,81,6/19/21 10:40
252,19/06/2021 10:50:00,5.7,82,81,6/19/21 10:50
253,19/06/2021 11:00:00,5.8,82,81,6/19/21 11:00
254,19/06/2021 11:10:00,5.9,81,81,6/19/21 11:10
255,19/06/2021 11:20:00,6,82,81,6/19/21 11:20
256,19/06/2021 11:30:00,5.9,83,82,6/19/21 11:30
257,19/06/2021 11:40:00,5.9,80,82,6/19/21 11:40
258,19/06/2021 11:50:00,5.9,81,82,6/19/21 11:50
259,19/06/2021 12:00:00,5.8,79,81,6/19/21 12:00
260,19/06/2021 12:10:00,5.7,79,81,6/19/21 12:10
261,19/06/2021 12:20:00,5.7,81,82,6/19/21 12:20
262,19/06/2021 12:30:00,5.7,82,82,6/19/21 12:30
263,19/06/2021 12:40:00,5.8,81,81,6/19/21 12:40
264,19/06/2021 12:50:00,5.9,80,82,6/19/21 12:50
265,19/06/2021 13:00:00,6.1,82,82,6/19/21 13:00
266,19/06/2021 13:10:00,6.1,81,82,6/19/21 13:10
267,19/06/2021 13:20:00,6.2,80,81,6/19/21 13:20
268,19/06/2021 13:30:00,6.4,82,82,6/19/21 13:30
269,19/06/2021 13:40:00,6.3,81,81,6/19/21 13:40
270,19/06/2021 13:50:00,6.2,83,82,6/19/21 13:50
271,19/06/2021 14:00:00,6.3,82,81,6/19/21 14:00
272,19/06/2021 14:10:00,6.4,81,81,6/19/21 14:10
273,19/06/2021 14:20:00,6.6,81,80,6/19/21 14:20
274,19/06/2021 14:30:00,6.7,81,80,6/19/21 14:30
275,19/06/2021 14:40:00,6.9,81,80,6/19/21 14:40
276,19/06/2021 14:50:00,6.9,80,79,6/19/21 14:50
277,19/06/2021 15:00:00,6.8,80,80,6/19/21 15:00
278,19/06/2021 15:10:00,6.7,80,80,6/19/21 15:10
279,19/06/2021 15:20:00,6.5,81,81,6/19/21 15:20
280,19/06/2021 15:30:00,6.3,79,80,6/19/21 15:30
281,19/06/2021 15:40:00,6.2,81,81,6/19/21 15:40
282,19/06/2021 15:50:00,6.2,81,80,6/19/21 15:50
283,19/06/2021 16:00:00,6.1,82,81,6/19/21 16:00
284,19/06/2021 16:10:00,6,83,81,6/19/21 16:10
285,19/06/2021 16:20:00,5.9,82,82,6/19/21 16:20
286,19/06/2021 16:30:00,5.8,83,81,6/19/21 16:30
287,19/06/2021 16:40:00,5.7,80,81,6/19/21 16:40
288,19/06/2021 16:50:00,5.7,80,82,6/19/21 16:50
289,19/06/2021 17:00:00,5.7,83,82,6/19/21 17:00
290,19/06/2021 17:10:00,5.7,86,83,6/19/21 17:10
291,19/06/2021 17:20:00,5.7,82,82,6/19/21 17:20
292,19/06/2021 17:30:00,5.6,83,82,6/19/21 17:30
293,19/06/2021 17:40:00,5.6,83,82,6/19/21 17:40
294,19/06/2021 17:50:00,5.5,80,81,6/19/21 17:50
295,19/06/2021 18:00:00,5.5,82,82,6/19/21 18:00
296,19/06/2021 18:10:00,5.5,81,82,6/19/21 18:10
297,19/06/2021 18:20:00,5.4,82,82,6/19/21 18:20
298,19/06/2021 18:30:00,5.4,82,82,6/19/21 18:30
299,19/06/2021 18:40:00,5.4,82,82,6/19/21 18:40
300,19/06/2021 18:50:00,5.4,81,82,6/19/21 18:50
301,19/06/2021 19:00:00,5.4,81,82,6/19/21 19:00
302,19/06/2021 19:10:00,5.3,80,82,6/19/21 19:10
303,19/06/2021 19:20:00,5.3,84,82,6/19/21 19:20
304,19/06/2021 19:30:00,5.2,83,82,6/19/21 19:30
305,19/06/2021 19:40:00,5.2,84,82,6/19/21 19:40
306,19/06/2021 19:50:00,5.1,82,82,6/19/21 19:50
307,19/06/2021 20:00:00,5.1,84,82,6/19/21 20:00
308,19/06/2021 20:10:00,5,81,82,6/19/21 20:10
309,19/06/2021 20:20:00,5,84,83,6/19/21 20:20
310,19/06/2021 20:30:00,4.9,83,82,6/19/21 20:30
311,19/06/2021 20:40:00,4.9,83,83,6/19/21 20:40
